Category,Street ID,Street Name,Context,Outcome Category,Outcome Date,Service,Location Subtype,ID,Persistent ID,Epoch,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location
Criminal damage and arson,960784,On or near Theobald's Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75286835,4693cb60c44a65bfae35c1e8c057fd462cc34e1a83c1973a42bc7f2ba7f7aa4d,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,531102.206,182015.759,-0.111708,51.521853,This is only an approximation of where the crime happened,18/02/2021,"(51.521853, -0.111708)"
Criminal damage and arson,961027,On or near Police Station,,Court result unavailable,12/01/2019 12:00:00 AM,Police Force,,75304152,2d2cddd82d6d6dda679ee5162e1fc883d6adc9fb47253d35c1f3958201ae5222,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530708.238,181889.774,-0.11743,51.520812,This is only an approximation of where the crime happened,18/02/2021,"(51.520812, -0.11743)"
Criminal damage and arson,956245,On or near Bury Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75287448,cc837f054ac565fd5705b4ecf540e333fef33721718d77ad9bb89bca858674c5,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530242.209,181600.736,-0.12425,51.518322,This is only an approximation of where the crime happened,18/02/2021,"(51.518322, -0.12425)"
Drugs,956454,On or near St Giles High Street,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75284248,1fade5fbdb1b2592144988128e2e397cfea6f30c0c67924742052519667aced8,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529928.226,181298.825,-0.128884,51.515681,This is only an approximation of where the crime happened,18/02/2021,"(51.515681, -0.128884)"
Drugs,961008,On or near Old North Street,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75318536,4f295ddd6687ee30bf7835ebf28f7b5dea049ec12c8354682d91b652d5b70bba,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530584.23,181755.727,-0.119266,51.519636,This is only an approximation of where the crime happened,18/02/2021,"(51.519636, -0.119266)"
Drugs,956712,On or near Shaftesbury Avenue,,Court result unavailable,12/01/2019 12:00:00 AM,Police Force,,75343989,5d5a74b015b10a149b61d034e27515f2ec3a2af7c857eaebf5c8ccc4cefd1267,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530053.245,181231.809,-0.127108,51.51505,This is only an approximation of where the crime happened,18/02/2021,"(51.51505, -0.127108)"
Drugs,956712,On or near Shaftesbury Avenue,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75304041,3f88e7cd3c782d5b363a16ff29ab8e40f068ca2409c013047d1c2d2c4ac8613a,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530053.245,181231.809,-0.127108,51.51505,This is only an approximation of where the crime happened,18/02/2021,"(51.51505, -0.127108)"
Drugs,956450,On or near Stacey Street,,Local resolution,08/01/2019 12:00:00 AM,Police Force,,75334655,0daa533ea5f313727c3cd12b1cf2c5c1a8b9d5f11ddd35aa54b05537501256f6,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529947.248,181157.771,-0.128662,51.514409,This is only an approximation of where the crime happened,18/02/2021,"(51.514409, -0.128662)"
Drugs,956557,On or near Theatre/concert Hall,,Local resolution,03/01/2020 12:00:00 AM,Police Force,,75318469,fa909e53577da936401a2f48c5620935539e5b0680a4258f4e44f8ce438489b8,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529976.253,181079.731,-0.128273,51.513701,This is only an approximation of where the crime happened,18/02/2021,"(51.513701, -0.128273)"
Drugs,956450,On or near Stacey Street,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75299115,14ba8606e07208092f238eb793436d54d95ee77caea21a915b87f498fb7d103a,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529947.248,181157.771,-0.128662,51.514409,This is only an approximation of where the crime happened,18/02/2021,"(51.514409, -0.128662)"
Drugs,956450,On or near Stacey Street,,Local resolution,07/01/2019 12:00:00 AM,Police Force,,75323132,44d6570d61353916cf0a3aac0b193269d8d69ef910bf42a4962d92a09f0989cb,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529947.248,181157.771,-0.128662,51.514409,This is only an approximation of where the crime happened,18/02/2021,"(51.514409, -0.128662)"
Drugs,961027,On or near Police Station,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75315459,b20011cc8206be45e16592a9bc51d26f9045808cf5ee3129b0363b1ce47c62ff,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530708.238,181889.774,-0.11743,51.520812,This is only an approximation of where the crime happened,18/02/2021,"(51.520812, -0.11743)"
Drugs,956444,On or near Upper St Martin's Lane,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75315519,83748af4a2fadb646624370ae26f1b9b1a5fe84054c1c54690a4bd04a59f1c7e,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530055.239,181023.778,-0.127156,51.51318,This is only an approximation of where the crime happened,18/02/2021,"(51.51318, -0.127156)"
Drugs,961006,On or near Princeton Street,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75319663,f9882f880dfd08490a5cd41405ac04c2bb8bca67fe4e4256241ef4dd815717ab,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530727.233,181766.747,-0.117202,51.519702,This is only an approximation of where the crime happened,18/02/2021,"(51.519702, -0.117202)"
Drugs,956166,On or near Nottingham Court,,Investigation complete; no suspect identified,03/01/2020 12:00:00 AM,Police Force,,75285217,0f3973e465b264ed5a7b4e0a7082c1ae5605984d94de9f05316a09e74a5500d4,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530177.222,181175.785,-0.125343,51.514518,This is only an approximation of where the crime happened,18/02/2021,"(51.514518, -0.125343)"
Drugs,956557,On or near Theatre/concert Hall,,Investigation complete; no suspect identified,03/01/2020 12:00:00 AM,Police Force,,75346992,9418e9ec5f078b0f9b565b628b53f992cffbb41727c3c893c90c68370518a495,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529976.253,181079.731,-0.128273,51.513701,This is only an approximation of where the crime happened,18/02/2021,"(51.513701, -0.128273)"
Drugs,956712,On or near Shaftesbury Avenue,,Court result unavailable,12/01/2019 12:00:00 AM,Police Force,,75345220,5d5a74b015b10a149b61d034e27515f2ec3a2af7c857eaebf5c8ccc4cefd1267,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530053.245,181231.809,-0.127108,51.51505,This is only an approximation of where the crime happened,18/02/2021,"(51.51505, -0.127108)"
Drugs,956447,On or near Tower Street,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75314452,20a851bbe5c6282e1d933a261e748ac7e1b6295b55ae6907cb62e149823eefaf,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530012.228,181027.796,-0.127774,51.513226,This is only an approximation of where the crime happened,18/02/2021,"(51.513226, -0.127774)"
Drugs,961027,On or near Police Station,,Investigation complete; no suspect identified,03/01/2020 12:00:00 AM,Police Force,,75329680,a8c55351489bab8952e8ec83a0c3b81a445b06e1d3ee9148d2b4af0d7f7b5c93,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530708.238,181889.774,-0.11743,51.520812,This is only an approximation of where the crime happened,18/02/2021,"(51.520812, -0.11743)"
Drugs,960853,On or near Gray's Inn Road,,Local resolution,06/01/2019 12:00:00 AM,Police Force,,75333638,370740cd217753e77df80e4ea1ec93ce1fe4a30e1670b07ee6718c463504d83b,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530999.227,181957.8,-0.113213,51.521356,This is only an approximation of where the crime happened,18/02/2021,"(51.521356, -0.113213)"
Other theft,956251,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75283847,b813e14e63fa8534c4d0682e62764c741f49587a42bf1894516919ffbe03eb00,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530500.27,181486.734,-0.120575,51.517238,This is only an approximation of where the crime happened,18/02/2021,"(51.517238, -0.120575)"
Other theft,960853,On or near Gray's Inn Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75338023,0674b26b308ecc8e976fca35de3f09305ea01a6c48194dab10a825ebf539d3dc,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530999.227,181957.8,-0.113213,51.521356,This is only an approximation of where the crime happened,18/02/2021,"(51.521356, -0.113213)"
Other theft,956185,On or near Endell Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75337393,8698cdc7841dccd662e4b96a73d5083ed0530c8e9641a543b19b3e3ae781aee5,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530178.275,181226.775,-0.125309,51.514976,This is only an approximation of where the crime happened,18/02/2021,"(51.514976, -0.125309)"
Other theft,956240,On or near Little Russell Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75350895,f3287b6c7a6ea1e5d5a8ed342163115afda7524c220e975e5e98d80c6b71d989,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530174.248,181551.814,-0.125247,51.517898,This is only an approximation of where the crime happened,18/02/2021,"(51.517898, -0.125247)"
Other theft,956565,On or near Theatre/concert Hall,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75324130,4dac4acae9734da6a3758250cc0e94344e9d946fc12de570772bd0d054cedb06,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529889.265,181152.727,-0.129499,51.514377,This is only an approximation of where the crime happened,18/02/2021,"(51.514377, -0.129499)"
Other theft,956242,On or near Gilbert Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75284740,968f70c95acd9b9193c8b3f137bb287b2bbd47579d5a1b3e10e74ac6e0284a12,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530182.265,181585.736,-0.125119,51.518201,This is only an approximation of where the crime happened,18/02/2021,"(51.518201, -0.125119)"
Other theft,956555,On or near Theatre/concert Hall,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75327966,99ad8e6933429d74035776c69def0eae7fa254bf982ad1fd75bdfb9e6f5fb648,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530118.235,181369.783,-0.126121,51.516275,This is only an approximation of where the crime happened,18/02/2021,"(51.516275, -0.126121)"
Other theft,956251,On or near Supermarket,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75327965,62ff0b853ca78a49149c7bf27216e5c06aab7795f42cb2269fa84c317271df92,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530500.27,181486.734,-0.120575,51.517238,This is only an approximation of where the crime happened,18/02/2021,"(51.517238, -0.120575)"
Other theft,956231,On or near Pedestrian Subway,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75327937,6838219c39af1c9fe158b3a47649199b2befd3a444de4115544ed7143a1bbc02,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530600.239,181559.74,-0.119108,51.517871,This is only an approximation of where the crime happened,18/02/2021,"(51.517871, -0.119108)"
Other theft,956153,On or near Shelton Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75334269,89b2926d9e44f0d2829df00aba05d2ebfd58075e5d16b1e0e1b4e0d04954aba6,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530178.245,181089.796,-0.12536,51.513745,This is only an approximation of where the crime happened,18/02/2021,"(51.513745, -0.12536)"
Other theft,956587,On or near Theatre/concert Hall,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75283776,b3a5e19564238fc04e2e8956d711f605e9575f807c6a71ba2422ddd623a5b826,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530040.219,181013.824,-0.127376,51.513094,This is only an approximation of where the crime happened,18/02/2021,"(51.513094, -0.127376)"
Other theft,956172,On or near Kingsway,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75283568,cf61a9a8d2b72517c030a1c63f87b0b7cfe5e67c94afc2f393b6b732cf7fa95f,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530581.252,181374.759,-0.11945,51.516213,This is only an approximation of where the crime happened,18/02/2021,"(51.516213, -0.11945)"
Other theft,956239,On or near Museum Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75333792,7c65b91cbd182d7f14c8c30d4a4324ae1508569b3cfe334990979baba35d1429,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530184.247,181486.753,-0.125127,51.517311,This is only an approximation of where the crime happened,18/02/2021,"(51.517311, -0.125127)"
Other theft,961040,On or near Holburn,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75333789,f6bf0919e5e6a6aa1d5c45007a0d19ada2568a77be4897e85943657eeee2b35c,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,531035.227,181681.765,-0.112797,51.518867,This is only an approximation of where the crime happened,18/02/2021,"(51.518867, -0.112797)"
Other theft,961008,On or near Old North Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75333029,cbd3ddf3224c18a27a8a5d6c40e3f1cd9880eee32a7dee7f7c74dfc2dcaa6b2d,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530584.23,181755.727,-0.119266,51.519636,This is only an approximation of where the crime happened,18/02/2021,"(51.519636, -0.119266)"
Other theft,956166,On or near Nottingham Court,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75332318,fe0b1bb71ed9c49c560c62943117979aede65cea34f960c303c7589cfa5e0ed6,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530177.222,181175.785,-0.125343,51.514518,This is only an approximation of where the crime happened,18/02/2021,"(51.514518, -0.125343)"
Other theft,961055,On or near Nightclub,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75332316,7e78d8929998801e78f472a31017ca232ba4fc5702118f0a3a77fb720e7a6dcc,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,531094.228,181641.781,-0.111962,51.518494,This is only an approximation of where the crime happened,18/02/2021,"(51.518494, -0.111962)"
Other theft,956235,On or near Smart's Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75332991,14b6985be6445f09eba7bb3f83c28d82d8a658ec6a89b55f058c83239a7b3d94,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530316.262,181406.792,-0.123255,51.516562,This is only an approximation of where the crime happened,18/02/2021,"(51.516562, -0.123255)"
Other theft,956557,On or near Theatre/concert Hall,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75332953,8cae7f52e792898442cb605e47f6aee9b2d5c8ab59ed329627b71dba8e3b8493,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529976.253,181079.731,-0.128273,51.513701,This is only an approximation of where the crime happened,18/02/2021,"(51.513701, -0.128273)"
Other theft,961048,On or near Brooke's Market,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75331687,e2e8830c8cb02d3a0f0b2047cb7edfe39a5f3797d3d55df6f4fbaf8e4e58fcb9,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,531246.255,181765.771,-0.109726,51.519573,This is only an approximation of where the crime happened,18/02/2021,"(51.519573, -0.109726)"
Other theft,956244,On or near Catton Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75331312,3873312cbd7c93b3938767d079914997342a44247950b9a25ea56b40635f8c0e,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530541.214,181592.718,-0.119946,51.518181,This is only an approximation of where the crime happened,18/02/2021,"(51.518181, -0.119946)"
Other theft,956160,On or near Sardinia Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75330104,6e3564e7f1ae02bf1ee0fa07c7d60bac325afd74fc2a8e3476aab2bbc2eccf46,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530677.256,181253.823,-0.118112,51.515104,This is only an approximation of where the crime happened,18/02/2021,"(51.515104, -0.118112)"
Other theft,956181,On or near Great Queen Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75335279,7ca2d229dfba29659db84903340c51acc78ef13db1ba42dbc7e8d52d74840fad,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530486.271,181312.788,-0.120841,51.515678,This is only an approximation of where the crime happened,18/02/2021,"(51.515678, -0.120841)"
Other theft,956245,On or near Bury Place,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75334942,19197167aa5b051c1e098f5ef94972b09bb358b5087e7267543b423cdd2259ac,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530242.209,181600.736,-0.12425,51.518322,This is only an approximation of where the crime happened,18/02/2021,"(51.518322, -0.12425)"
Other theft,960883,On or near Brownlow Mews,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75329412,f20ee7c78324c52be0a01b7dbe6c971b6ff8efab1418054e2d52e23384fc8906,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530823.196,182199.737,-0.115659,51.523571,This is only an approximation of where the crime happened,18/02/2021,"(51.523571, -0.115659)"
Other theft,960853,On or near Gray's Inn Road,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75280741,acd6ccfdbc2e382691861c33780fd01654432115f429f2f1bad398c61991ea1e,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,530999.227,181957.8,-0.113213,51.521356,This is only an approximation of where the crime happened,18/02/2021,"(51.521356, -0.113213)"
Other theft,956450,On or near Stacey Street,,Status update unavailable,09/01/2019 12:00:00 AM,Police Force,,75328522,2f599c4da310e332c39c4e44364dcd1f6b0aa8a8623640bad496b8233cc0d340,06/01/2019 12:00:00 AM,E05000138,Holborn and Covent Garden,529947.248,181157.771,-0.128662,51.514409,This is only an approximation of where the crime happened,18/02/2021,"(51.514409, -0.128662)"
